Sort 1,,,,,,,,Shell,Quick,Insertion
Sort 1,14,0,,Data Size,Average Exchanges,,,Sort 1,Sort 2,Sort 3
,19,0,Sort 1,x < 2000,0.731481481,,x < 2000,0,0,0.731481481
,37,0,,2000<=x<4000,7.347368421,,2000<=x<4000,0,0,7.347368421
,52,0,,4000<=x<6000,20.57,,4000<=x<6000,0,0.004739336,20.57
,52,0,,6000<=x<8000,42.42857143,,6000<=x<8000,0.014354067,0.031088083,42.42857143
,57,0,,8000<=x<10000,68.35602094,,8000<=x<10000,0.004950495,0.451282051,68.35602094
,68,0,Sort 2,x < 2000,0,,,,,
,77,0,,2000<=x<4000,0,,,,,
,85,0,,4000<=x<6000,0.004739336,,,Sort 2,Sort 3,
,92,0,,6000<=x<8000,0.031088083,,x < 2000,0,0,
,108,0,,8000<=x<10000,0.451282051,,2000<=x<4000,0,0,
,116,0,Sort 3,x < 2000,0,,4000<=x<6000,0.004739336,0,
,137,0,,2000<=x<4000,0,,6000<=x<8000,0.031088083,0.014354067,
,150,0,,4000<=x<6000,0,,8000<=x<10000,0.451282051,0.004950495,
,151,0,,6000<=x<8000,0.014354067,,,,,
,156,0,,8000<=x<10000,0.004950495,,,,,
,157,0,,,,,,,,
,159,0,,,,,,,,
,170,0,,,,,,,,
,171,0,,,,,,,,
,174,0,,,,,,,,
,178,0,,,,,,,,
,189,0,,,,,,,,
,201,0,,,,,,,,
,205,0,,,,,,,,
,225,0,,,,,,,,
,241,0,,,,,,,,
,243,0,,,,,,,,
,245,0,,,,,,,,
,246,0,,,,,,,,
,246,0,,,,,,,,
,251,0,,,,,,,,
,256,0,,,,,,,,
,278,0,,,,,,,,
,296,0,,,,,,,,
,301,0,,,,,,,,
,310,0,,,,,,,,
,333,0,,,,,,,,
,339,0,,,,,,,,
,356,0,,,,,,,,
,360,0,,,,,,,,
,370,0,,,,,,,,
,400,0,,,,,,,,
,406,0,,,,,,,,
,413,0,,,,,,,,
,417,0,,,,,,,,
,438,0,,,,,,,,
,447,0,,,,,,,,
,456,0,,,,,,,,
,457,0,,,,,,,,
,470,0,,,,,,,,
,472,0,,,,,,,,
,473,0,,,,,,,,
,476,0,,,,,,,,
,477,0,,,,,,,,
,478,0,,,,,,,,
,486,0,,,,,,,,
,494,0,,,,,,,,
,501,0,,,,,,,,
,509,0,,,,,,,,
,513,0,,,,,,,,
,519,0,,,,,,,,
,519,0,,,,,,,,
,526,0,,,,,,,,
,533,0,,,,,,,,
,543,0,,,,,,,,
,549,0,,,,,,,,
,553,0,,,,,,,,
,557,0,,,,,,,,
,562,0,,,,,,,,
,570,0,,,,,,,,
,571,0,,,,,,,,
,593,0,,,,,,,,
,594,0,,,,,,,,
,618,0,,,,,,,,
,620,0,,,,,,,,
,621,0,,,,,,,,
,648,0,,,,,,,,
,666,0,,,,,,,,
,685,0,,,,,,,,
,685,0,,,,,,,,
,685,0,,,,,,,,
,698,0,,,,,,,,
,699,0,,,,,,,,
,701,0,,,,,,,,
,727,0,,,,,,,,
,732,0,,,,,,,,
,732,0,,,,,,,,
,738,0,,,,,,,,
,750,0,,,,,,,,
,750,0,,,,,,,,
,753,0,,,,,,,,
,753,0,,,,,,,,
,769,0,,,,,,,,
,784,0,,,,,,,,
,826,0,,,,,,,,
,836,0,,,,,,,,
,844,0,,,,,,,,
,854,0,,,,,,,,
,859,0,,,,,,,,
,875,0,,,,,,,,
,885,0,,,,,,,,
,894,0,,,,,,,,
,925,0,,,,,,,,
,931,0,,,,,,,,
,939,0,,,,,,,,
,948,0,,,,,,,,
,967,0,,,,,,,,
,970,0,,,,,,,,
,978,0,,,,,,,,
,982,0,,,,,,,,
,984,0,,,,,,,,
,995,0,,,,,,,,
,997,0,,,,,,,,
,1010,0,,,,,,,,
,1025,0,,,,,,,,
,1027,0,,,,,,,,
,1048,0,,,,,,,,
,1048,0,,,,,,,,
,1049,1,,,,,,,,
,1073,0,,,,,,,,
,1075,0,,,,,,,,
,1079,0,,,,,,,,
,1085,1,,,,,,,,
,1087,1,,,,,,,,
,1090,1,,,,,,,,
,1097,1,,,,,,,,
,1110,1,,,,,,,,
,1127,1,,,,,,,,
,1163,1,,,,,,,,
,1185,1,,,,,,,,
,1206,1,,,,,,,,
,1206,1,,,,,,,,
,1213,1,,,,,,,,
,1226,1,,,,,,,,
,1240,1,,,,,,,,
,1243,1,,,,,,,,
,1246,1,,,,,,,,
,1253,1,,,,,,,,
,1259,1,,,,,,,,
,1265,1,,,,,,,,
,1275,1,,,,,,,,
,1278,1,,,,,,,,
,1281,1,,,,,,,,
,1285,1,,,,,,,,
,1288,1,,,,,,,,
,1324,1,,,,,,,,
,1334,1,,,,,,,,
,1338,1,,,,,,,,
,1346,1,,,,,,,,
,1368,1,,,,,,,,
,1380,1,,,,,,,,
,1384,1,,,,,,,,
,1400,1,,,,,,,,
,1407,1,,,,,,,,
,1419,1,,,,,,,,
,1420,1,,,,,,,,
,1432,1,,,,,,,,
,1449,1,,,,,,,,
,1452,1,,,,,,,,
,1457,1,,,,,,,,
,1460,1,,,,,,,,
,1476,1,,,,,,,,
,1491,1,,,,,,,,
,1492,1,,,,,,,,
,1493,1,,,,,,,,
,1496,2,,,,,,,,
,1520,1,,,,,,,,
,1527,1,,,,,,,,
,1527,2,,,,,,,,
,1562,2,,,,,,,,
,1563,2,,,,,,,,
,1572,2,,,,,,,,
,1588,2,,,,,,,,
,1592,2,,,,,,,,
,1593,2,,,,,,,,
,1594,2,,,,,,,,
,1597,2,,,,,,,,
,1600,2,,,,,,,,
,1607,2,,,,,,,,
,1634,2,,,,,,,,
,1649,2,,,,,,,,
,1651,2,,,,,,,,
,1659,2,,,,,,,,
,1660,2,,,,,,,,
,1666,2,,,,,,,,
,1681,2,,,,,,,,
,1705,2,,,,,,,,
,1713,2,,,,,,,,
,1725,2,,,,,,,,
,1743,2,,,,,,,,
,1746,2,,,,,,,,
,1762,3,,,,,,,,
,1766,2,,,,,,,,
,1768,2,,,,,,,,
,1776,2,,,,,,,,
,1813,4,,,,,,,,
,1818,2,,,,,,,,
,1820,2,,,,,,,,
,1859,2,,,,,,,,
,1861,2,,,,,,,,
,1861,2,,,,,,,,
,1868,3,,,,,,,,
,1872,2,,,,,,,,
,1874,2,,,,,,,,
,1875,3,,,,,,,,
,1895,3,,,,,,,,
,1912,3,,,,,,,,
,1944,3,,,,,,,,
,1947,4,,,,,,,,
,1956,3,,,,,,,,
,1963,3,,,,,,,,
,1986,3,,,,,,,,
,1987,3,,,,,,,,
,1990,3,,,,,,,,
,1993,3,,,,,,,,
,2002,3,,,,,,,,
,2019,3,,,,,,,,
,2037,3,,,,,,,,
,2055,3,,,,,,,,
,2063,3,,,,,,,,
,2082,3,,,,,,,,
,2088,3,,,,,,,,
,2103,3,,,,,,,,
,2106,3,,,,,,,,
,2125,3,,,,,,,,
,2130,3,,,,,,,,
,2132,3,,,,,,,,
,2147,3,,,,,,,,
,2148,4,,,,,,,,
,2154,4,,,,,,,,
,2163,4,,,,,,,,
,2173,3,,,,,,,,
,2182,4,,,,,,,,
,2187,4,,,,,,,,
,2206,3,,,,,,,,
,2207,4,,,,,,,,
,2207,4,,,,,,,,
,2208,4,,,,,,,,
,2214,4,,,,,,,,
,2237,4,,,,,,,,
,2240,4,,,,,,,,
,2240,4,,,,,,,,
,2254,4,,,,,,,,
,2259,4,,,,,,,,
,2289,4,,,,,,,,
,2297,4,,,,,,,,
,2300,4,,,,,,,,
,2308,4,,,,,,,,
,2310,4,,,,,,,,
,2347,4,,,,,,,,
,2358,4,,,,,,,,
,2372,4,,,,,,,,
,2402,5,,,,,,,,
,2404,5,,,,,,,,
,2406,5,,,,,,,,
,2409,4,,,,,,,,
,2417,4,,,,,,,,
,2424,4,,,,,,,,
,2455,5,,,,,,,,
,2458,5,,,,,,,,
,2468,5,,,,,,,,
,2486,5,,,,,,,,
,2490,5,,,,,,,,
,2494,5,,,,,,,,
,2517,5,,,,,,,,
,2519,5,,,,,,,,
,2534,5,,,,,,,,
,2540,5,,,,,,,,
,2547,5,,,,,,,,
,2568,5,,,,,,,,
,2575,5,,,,,,,,
,2578,5,,,,,,,,
,2579,6,,,,,,,,
,2585,5,,,,,,,,
,2585,6,,,,,,,,
,2587,5,,,,,,,,
,2590,5,,,,,,,,
,2613,5,,,,,,,,
,2614,5,,,,,,,,
,2628,5,,,,,,,,
,2649,5,,,,,,,,
,2656,6,,,,,,,,
,2670,5,,,,,,,,
,2683,6,,,,,,,,
,2683,6,,,,,,,,
,2684,6,,,,,,,,
,2717,6,,,,,,,,
,2737,6,,,,,,,,
,2746,6,,,,,,,,
,2746,6,,,,,,,,
,2769,6,,,,,,,,
,2775,6,,,,,,,,
,2792,6,,,,,,,,
,2819,6,,,,,,,,
,2831,6,,,,,,,,
,2834,7,,,,,,,,
,2856,7,,,,,,,,
,2865,6,,,,,,,,
,2865,6,,,,,,,,
,2891,7,,,,,,,,
,2901,7,,,,,,,,
,2901,7,,,,,,,,
,2909,6,,,,,,,,
,2912,7,,,,,,,,
,2923,7,,,,,,,,
,2932,7,,,,,,,,
,2953,7,,,,,,,,
,2988,7,,,,,,,,
,3003,7,,,,,,,,
,3009,7,,,,,,,,
,3038,7,,,,,,,,
,3052,7,,,,,,,,
,3063,8,,,,,,,,
,3078,8,,,,,,,,
,3081,8,,,,,,,,
,3085,8,,,,,,,,
,3087,7,,,,,,,,
,3089,7,,,,,,,,
,3118,8,,,,,,,,
,3137,8,,,,,,,,
,3150,8,,,,,,,,
,3150,8,,,,,,,,
,3168,8,,,,,,,,
,3169,8,,,,,,,,
,3173,8,,,,,,,,
,3193,8,,,,,,,,
,3202,8,,,,,,,,
,3219,8,,,,,,,,
,3222,8,,,,,,,,
,3240,8,,,,,,,,
,3244,8,,,,,,,,
,3250,9,,,,,,,,
,3258,8,,,,,,,,
,3269,9,,,,,,,,
,3273,8,,,,,,,,
,3300,8,,,,,,,,
,3304,9,,,,,,,,
,3322,9,,,,,,,,
,3334,9,,,,,,,,
,3337,9,,,,,,,,
,3338,9,,,,,,,,
,3344,9,,,,,,,,
,3359,9,,,,,,,,
,3361,9,,,,,,,,
,3384,10,,,,,,,,
,3401,9,,,,,,,,
,3403,9,,,,,,,,
,3405,9,,,,,,,,
,3429,9,,,,,,,,
,3438,9,,,,,,,,
,3444,9,,,,,,,,
,3447,9,,,,,,,,
,3448,10,,,,,,,,
,3451,9,,,,,,,,
,3454,9,,,,,,,,
,3458,10,,,,,,,,
,3467,10,,,,,,,,
,3480,10,,,,,,,,
,3497,10,,,,,,,,
,3497,10,,,,,,,,
,3505,10,,,,,,,,
,3513,10,,,,,,,,
,3536,10,,,,,,,,
,3540,11,,,,,,,,
,3558,10,,,,,,,,
,3564,10,,,,,,,,
,3601,10,,,,,,,,
,3618,10,,,,,,,,
,3621,11,,,,,,,,
,3636,11,,,,,,,,
,3638,11,,,,,,,,
,3645,11,,,,,,,,
,3645,11,,,,,,,,
,3647,11,,,,,,,,
,3655,11,,,,,,,,
,3658,10,,,,,,,,
,3674,11,,,,,,,,
,3684,12,,,,,,,,
,3687,11,,,,,,,,
,3693,11,,,,,,,,
,3699,11,,,,,,,,
,3708,11,,,,,,,,
,3726,11,,,,,,,,
,3731,11,,,,,,,,
,3744,11,,,,,,,,
,3751,11,,,,,,,,
,3762,11,,,,,,,,
,3765,11,,,,,,,,
,3770,12,,,,,,,,
,3776,11,,,,,,,,
,3789,12,,,,,,,,
,3794,12,,,,,,,,
,3797,12,,,,,,,,
,3804,12,,,,,,,,
,3822,12,,,,,,,,
,3823,11,,,,,,,,
,3845,12,,,,,,,,
,3849,12,,,,,,,,
,3859,12,,,,,,,,
,3869,12,,,,,,,,
,3917,13,,,,,,,,
,3917,12,,,,,,,,
,3923,12,,,,,,,,
,3932,12,,,,,,,,
,3989,13,,,,,,,,
,4009,13,,,,,,,,
,4027,13,,,,,,,,
,4027,13,,,,,,,,
,4035,13,,,,,,,,
,4057,13,,,,,,,,
,4076,14,,,,,,,,
,4101,13,,,,,,,,
,4104,13,,,,,,,,
,4107,14,,,,,,,,
,4112,14,,,,,,,,
,4118,14,,,,,,,,
,4122,14,,,,,,,,
,4127,14,,,,,,,,
,4132,14,,,,,,,,
,4139,14,,,,,,,,
,4158,14,,,,,,,,
,4162,14,,,,,,,,
,4166,14,,,,,,,,
,4185,14,,,,,,,,
,4204,15,,,,,,,,
,4212,14,,,,,,,,
,4228,15,,,,,,,,
,4235,16,,,,,,,,
,4240,15,,,,,,,,
,4241,15,,,,,,,,
,4245,15,,,,,,,,
,4265,15,,,,,,,,
,4270,15,,,,,,,,
,4279,15,,,,,,,,
,4283,15,,,,,,,,
,4298,15,,,,,,,,
,4299,16,,,,,,,,
,4303,15,,,,,,,,
,4305,15,,,,,,,,
,4319,15,,,,,,,,
,4321,16,,,,,,,,
,4329,16,,,,,,,,
,4344,17,,,,,,,,
,4350,16,,,,,,,,
,4355,16,,,,,,,,
,4359,16,,,,,,,,
,4360,15,,,,,,,,
,4364,15,,,,,,,,
,4371,15,,,,,,,,
,4373,15,,,,,,,,
,4376,16,,,,,,,,
,4377,16,,,,,,,,
,4381,15,,,,,,,,
,4385,16,,,,,,,,
,4404,16,,,,,,,,
,4404,20,,,,,,,,
,4411,16,,,,,,,,
,4420,19,,,,,,,,
,4422,17,,,,,,,,
,4425,15,,,,,,,,
,4469,16,,,,,,,,
,4483,16,,,,,,,,
,4491,16,,,,,,,,
,4492,17,,,,,,,,
,4516,16,,,,,,,,
,4547,17,,,,,,,,
,4567,17,,,,,,,,
,4568,17,,,,,,,,
,4596,17,,,,,,,,
,4596,17,,,,,,,,
,4598,17,,,,,,,,
,4611,17,,,,,,,,
,4629,17,,,,,,,,
,4631,17,,,,,,,,
,4635,17,,,,,,,,
,4647,17,,,,,,,,
,4648,18,,,,,,,,
,4656,17,,,,,,,,
,4658,18,,,,,,,,
,4667,18,,,,,,,,
,4688,18,,,,,,,,
,4689,18,,,,,,,,
,4692,18,,,,,,,,
,4698,20,,,,,,,,
,4710,19,,,,,,,,
,4711,18,,,,,,,,
,4731,19,,,,,,,,
,4735,19,,,,,,,,
,4750,18,,,,,,,,
,4750,18,,,,,,,,
,4753,19,,,,,,,,
,4767,18,,,,,,,,
,4769,19,,,,,,,,
,4814,19,,,,,,,,
,4825,19,,,,,,,,
,4826,19,,,,,,,,
,4834,19,,,,,,,,
,4837,19,,,,,,,,
,4853,20,,,,,,,,
,4862,19,,,,,,,,
,4865,20,,,,,,,,
,4871,20,,,,,,,,
,4876,19,,,,,,,,
,4878,19,,,,,,,,
,4878,20,,,,,,,,
,4882,20,,,,,,,,
,4899,19,,,,,,,,
,4909,24,,,,,,,,
,4910,20,,,,,,,,
,4924,20,,,,,,,,
,4943,21,,,,,,,,
,4944,20,,,,,,,,
,4970,20,,,,,,,,
,4973,20,,,,,,,,
,4987,24,,,,,,,,
,4993,20,,,,,,,,
,4997,21,,,,,,,,
,5007,20,,,,,,,,
,5023,21,,,,,,,,
,5027,21,,,,,,,,
,5028,21,,,,,,,,
,5034,21,,,,,,,,
,5044,22,,,,,,,,
,5055,21,,,,,,,,
,5074,21,,,,,,,,
,5085,21,,,,,,,,
,5096,22,,,,,,,,
,5102,21,,,,,,,,
,5118,21,,,,,,,,
,5133,22,,,,,,,,
,5148,21,,,,,,,,
,5149,22,,,,,,,,
,5184,22,,,,,,,,
,5185,22,,,,,,,,
,5189,22,,,,,,,,
,5203,23,,,,,,,,
,5221,27,,,,,,,,
,5240,23,,,,,,,,
,5249,22,,,,,,,,
,5252,23,,,,,,,,
,5257,23,,,,,,,,
,5263,22,,,,,,,,
,5272,23,,,,,,,,
,5315,23,,,,,,,,
,5323,23,,,,,,,,
,5340,23,,,,,,,,
,5360,25,,,,,,,,
,5368,25,,,,,,,,
,5400,24,,,,,,,,
,5404,26,,,,,,,,
,5405,24,,,,,,,,
,5406,23,,,,,,,,
,5409,25,,,,,,,,
,5410,28,,,,,,,,
,5411,25,,,,,,,,
,5425,24,,,,,,,,
,5454,24,,,,,,,,
,5455,23,,,,,,,,
,5461,25,,,,,,,,
,5471,24,,,,,,,,
,5475,25,,,,,,,,
,5503,25,,,,,,,,
,5508,25,,,,,,,,
,5509,25,,,,,,,,
,5527,23,,,,,,,,
,5543,25,,,,,,,,
,5551,26,,,,,,,,
,5553,26,,,,,,,,
,5575,27,,,,,,,,
,5582,27,,,,,,,,
,5598,26,,,,,,,,
,5617,27,,,,,,,,
,5622,27,,,,,,,,
,5624,26,,,,,,,,
,5634,27,,,,,,,,
,5636,28,,,,,,,,
,5655,26,,,,,,,,
,5661,26,,,,,,,,
,5709,27,,,,,,,,
,5717,27,,,,,,,,
,5726,31,,,,,,,,
,5735,28,,,,,,,,
,5764,29,,,,,,,,
,5764,28,,,,,,,,
,5781,27,,,,,,,,
,5783,28,,,,,,,,
,5786,26,,,,,,,,
,5788,27,,,,,,,,
,5828,28,,,,,,,,
,5830,28,,,,,,,,
,5832,29,,,,,,,,
,5832,28,,,,,,,,
,5839,27,,,,,,,,
,5879,34,,,,,,,,
,5903,31,,,,,,,,
,5922,29,,,,,,,,
,5950,29,,,,,,,,
,5953,30,,,,,,,,
,5960,31,,,,,,,,
,5969,29,,,,,,,,
,5974,29,,,,,,,,
,5976,30,,,,,,,,
,5977,30,,,,,,,,
,5991,30,,,,,,,,
,5998,29,,,,,,,,
,6011,31,,,,,,,,
,6017,31,,,,,,,,
,6017,38,,,,,,,,
,6032,31,,,,,,,,
,6034,31,,,,,,,,
,6049,31,,,,,,,,
,6068,33,,,,,,,,
,6074,35,,,,,,,,
,6077,32,,,,,,,,
,6080,32,,,,,,,,
,6118,30,,,,,,,,
,6131,30,,,,,,,,
,6151,31,,,,,,,,
,6157,33,,,,,,,,
,6160,32,,,,,,,,
,6182,31,,,,,,,,
,6203,42,,,,,,,,
,6209,32,,,,,,,,
,6218,31,,,,,,,,
,6227,31,,,,,,,,
,6255,33,,,,,,,,
,6256,32,,,,,,,,
,6284,32,,,,,,,,
,6286,32,,,,,,,,
,6294,32,,,,,,,,
,6315,37,,,,,,,,
,6341,34,,,,,,,,
,6341,34,,,,,,,,
,6342,33,,,,,,,,
,6354,34,,,,,,,,
,6357,34,,,,,,,,
,6373,33,,,,,,,,
,6375,34,,,,,,,,
,6381,33,,,,,,,,
,6386,34,,,,,,,,
,6411,34,,,,,,,,
,6419,35,,,,,,,,
,6422,34,,,,,,,,
,6431,34,,,,,,,,
,6442,35,,,,,,,,
,6471,36,,,,,,,,
,6507,36,,,,,,,,
,6514,36,,,,,,,,
,6516,35,,,,,,,,
,6555,36,,,,,,,,
,6569,36,,,,,,,,
,6588,37,,,,,,,,
,6595,36,,,,,,,,
,6599,37,,,,,,,,
,6615,36,,,,,,,,
,6620,38,,,,,,,,
,6621,37,,,,,,,,
,6658,36,,,,,,,,
,6668,36,,,,,,,,
,6672,37,,,,,,,,
,6673,36,,,,,,,,
,6701,38,,,,,,,,
,6711,38,,,,,,,,
,6726,38,,,,,,,,
,6757,37,,,,,,,,
,6762,37,,,,,,,,
,6774,37,,,,,,,,
,6793,37,,,,,,,,
,6801,37,,,,,,,,
,6819,39,,,,,,,,
,6820,39,,,,,,,,
,6828,41,,,,,,,,
,6839,39,,,,,,,,
,6849,41,,,,,,,,
,6849,41,,,,,,,,
,6861,41,,,,,,,,
,6863,38,,,,,,,,
,6878,40,,,,,,,,
,6893,39,,,,,,,,
,6894,41,,,,,,,,
,6903,39,,,,,,,,
,6904,52,,,,,,,,
,6928,41,,,,,,,,
,6935,40,,,,,,,,
,6939,43,,,,,,,,
,6956,41,,,,,,,,
,6957,41,,,,,,,,
,6962,41,,,,,,,,
,6974,42,,,,,,,,
,6975,39,,,,,,,,
,7013,41,,,,,,,,
,7021,41,,,,,,,,
,7029,43,,,,,,,,
,7033,40,,,,,,,,
,7039,40,,,,,,,,
,7061,41,,,,,,,,
,7069,42,,,,,,,,
,7070,47,,,,,,,,
,7072,41,,,,,,,,
,7080,41,,,,,,,,
,7089,41,,,,,,,,
,7090,57,,,,,,,,
,7094,41,,,,,,,,
,7102,43,,,,,,,,
,7134,42,,,,,,,,
,7136,44,,,,,,,,
,7153,42,,,,,,,,
